lineid,pointid,theOrder,dist,row,newid,591demorigi,xcoord,ycoord
"1","5950",0.7586709698,1.7037378182,"48","1444",768.2849731400,348345,7396695
"1","2474",0.7583361521,1.0663993868,"23","1443",756.6350097700,346955,7398205
"1","1570",0.7573065780,1.8254605517,"15","1442",757.1329956100,346235,7398245
"1","6974",0.7572371155,0.0453491024,"57","1441",784.8380127000,348805,7396415
"1","5723",0.7564874132,1.4099788124,"47","1440",783.7800293000,348645,7395715
"1","683",0.7624217888,0.1839651366,"6","1455",749.7260131800,345695,7398305
"1","2892",0.7620380507,0.5325708051,"26","1454",754.4260253900,347165,7398105
"1","5725",0.7620171366,3.7089756009,"47","1453",784.0150146500,348635,7395715
"1","5243",0.7613403885,1.0634384578,"45","1452",766.6439819300,348095,7397485
"1","6662",0.7596417666,1.6961559507,"55","1451",776.4600219700,348675,7395925
"1","1313",0.7595462724,0.4042956611,"13","1450",751.5029907200,346015,7397995
"1","6830",0.7595235768,0.2465162998,"56","1449",786.0859985400,348875,7396355
"1","2030",0.7593758394,0.1912018233,"19","1448",754.3070068400,346505,7397855
"1","5728",0.7675338803,0.3056117079,"47","1463",783.9589843800,348635,7395725
"1","4137",0.7668188803,1.6139236218,"36","1462",761.2899780300,347665,7397765
"1","414",0.7660519340,1.4499902245,"4","1461",744.1160278300,345345,7398475
"1","3373",0.7659871817,2.4496846075,"30","1460",759.3519897500,347475,7397585
"1","2682",0.7652446272,0.7925492423,"24","1459",755.7760009800,346995,7397935
"1","1070",0.7640449100,0.0452773962,"10","1458",749.1680297900,345945,7398195
"1","4926",0.7634223757,0.9933206206,"43","1457",768.2739868200,348135,7396585
"1","4566",0.7625001769,0.5808180749,"40","1456",764.0960083000,347855,7397515
"1","3062",0.7711577789,0.3961947983,"28","1471",756.8759765600,347275,7398075
"1","6269",0.7707873484,0.0735645819,"52","1470",783.4719848600,348315,7396225
"1","3634",0.7704142938,0.3432092080,"31","1469",757.9310302700,347495,7397975
"1","1573",0.7703907097,3.3932032064,"15","1468",757.0209960900,346235,7398235
"1","907",0.7702371488,2.3089054324,"9","1467",751.7319946300,345705,7398065
"1","2035",0.7698832557,1.2553062263,"19","1466",753.4810180700,346505,7397865
"1","5387",0.7687806496,1.3609154054,"46","1465",767.0700073200,348155,7397395
"1","165",0.7678673904,0.8604865560,"1","1464",746.7739868200,345185,7398285
"1","2890",0.7436614443,0.1180393172,"26","1415",754.6840210000,347165,7398115
"1","6262",0.7434201867,1.0440718774,"52","1414",783.6760253900,348305,7396215
"1","4134",0.7432612881,1.0013981447,"36","1413",764.2189941400,347685,7397765
"1","2470",0.7408201849,0.1756784111,"23","1412",756.6649780300,346955,7398215
"1","6829",0.7408153260,2.1747241166,"56","1411",786.3430175800,348885,7396355
"1","3950",0.7404049687,1.0762952948,"34","1410",770.7839965800,347705,7396915
"1","2677",0.7401189547,0.0742222374,"24","1409",757.3389892600,346995,7397915
"1","4565",0.7398056278,0.7520342436,"40","1408",764.7360229500,347865,7397515
"1","163",0.7454929957,0.3882653584,"1","1423",747.2750244100,345185,7398265
"1","1068",0.7452850696,0.0757468184,"10","1422",749.7180175800,345945,7398205
"1","3628",0.7450548547,1.9817770419,"31","1421",758.1190185500,347495,7397995
"1","5947",0.7439584985,0.8729256073,"48","1420",768.4869995100,348355,7396695
"1","5718",0.7439452192,0.5162471705,"47","1419",783.9769897500,348655,7395705
"1","1569",0.7439252545,0.1711171094,"15","1418",756.9459838900,346245,7398245
"1","2225",0.7438115183,1.3494677960,"20","1417",758.6859741200,346645,7398215
"1","5238",0.7436855044,0.8896130986,"45","1416",766.8980102500,348105,7397485
"1","1729",0.7525501855,0.0596948056,"16","1431",752.6569824200,346435,7398145
"1","3366",0.7505958231,2.3060989145,"30","1430",759.8090210000,347475,7397575
"1","2029",0.7500023602,2.2341343028,"19","1429",755.8460083000,346505,7397845
"1","5717",0.7499860131,3.1778052625,"47","1428",784.3389892600,348645,7395705
"1","413",0.7495968132,0.4978328974,"4","1427",744.4320068400,345355,7398475
"1","5382",0.7490374971,1.3609133529,"46","1426",767.8109741200,348165,7397395
"1","4923",0.7482640487,0.5819599294,"43","1425",768.9710083000,348125,7396585
"1","6661",0.7459918650,1.1414626586,"55","1424",776.4439697300,348685,7395925
"1","4133",0.7563543799,1.2826597887,"36","1439",760.7570190400,347675,7397765
"1","6266",0.7559427171,3.8647634939,"52","1438",783.5000000000,348315,7396215
"1","166",0.7558907825,3.3291361088,"1","1437",747.0520019500,345185,7398275
"1","3842",0.7546364035,2.5703889804,"33","1436",770.5520019500,347685,7397035
"1","3061",0.7545346638,1.1566418554,"28","1435",757.5269775400,347275,7398085
"1","2678",0.7533032044,0.9267562855,"24","1434",757.3090210000,346995,7397925
"1","682",0.7532011291,3.7247510648,"6","1433",750.1669921900,345705,7398305
"1","902",0.7529363403,2.3089075187,"9","1432",752.4260253900,345705,7398055
"1","4142",0.7923716396,0.5661564549,"36","1511",758.3330078100,347655,7397755
"1","4570",0.7920600937,0.0577677784,"40","1510",762.5419921900,347855,7397505
"1","5734",0.7919238345,0.8740074640,"47","1509",784.3079834000,348615,7395745
"1","2234",0.7916916998,2.3432755796,"20","1508",757.3950195300,346645,7398185
"1","2687",0.7913539325,0.1334210884,"24","1507",755.4879760700,346985,7397945
"1","3958",0.7911953697,3.2562538162,"34","1506",770.1770019500,347715,7396935
"1","174",0.7910730318,0.3469989728,"1","1505",746.3020019500,345195,7398295
"1","686",0.7910609375,1.0549365919,"6","1504",749.5780029300,345695,7398285
"1","3638",0.7982866554,0.6007321142,"31","1519",757.0170288100,347485,7397965
"1","1076",0.7963329069,1.1789341196,"10","1518",748.5369873000,345935,7398185
"1","2478",0.7954609265,0.7821274405,"23","1517",756.2139892600,346955,7398185
"1","6838",0.7940605238,0.2256835753,"56","1516",785.0150146500,348855,7396355
"1","3382",0.7940561062,0.5310532210,"30","1515",758.9860229500,347485,7397595
"1","5955",0.7938424851,0.0012208905,"48","1514",767.9229736300,348335,7396685
"1","1580",0.7932032729,0.5648145815,"15","1513",756.8250122100,346235,7398215
"1","4934",0.7928865482,0.7960595632,"43","1512",767.8200073200,348155,7396585
"1","2897",0.8016146614,0.6259759879,"26","1527",754.1270141600,347155,7398095
"1","6676",0.8013679194,0.9769217417,"55","1526",775.5540161100,348645,7395925
"1","1317",0.8013640065,0.4900478427,"13","1525",750.7009887700,346015,7398015
"1","173",0.8012998320,2.6204950716,"1","1524",745.8179931600,345195,7398305
"1","2038",0.8003233618,1.5373306007,"19","1523",753.0679931600,346495,7397885
"1","6978",0.7992325239,0.7414025125,"57","1522",784.1320190400,348795,7396405
"1","5740",0.7989506059,0.2407542168,"47","1521",784.2810058600,348605,7395745
"1","1734",0.7985483330,0.4113056454,"16","1520",751.7620239300,346425,7398135
"1","2689",0.8061450163,0.0872890504,"24","1535",755.4130249000,346975,7397945
"1","689",0.8059200667,1.8540039519,"6","1534",747.8579711900,345695,7398275
"1","5742",0.8058710095,0.0057458293,"47","1533",784.2600097700,348605,7395755
"1","420",0.8055249939,0.5873935193,"4","1532",743.3530273400,345345,7398455
"1","1582",0.8046095544,0.8493868024,"15","1531",753.8049926800,346235,7398205
"1","4145",0.8040980189,0.9355595980,"36","1530",758.2849731400,347645,7397755
"1","6272",0.8036997225,1.2656407323,"52","1529",782.2340087900,348315,7396245
"1","5248",0.8020919337,0.3332860677,"45","1528",765.8610229500,348085,7397475
"1","6837",0.7777614621,0.6654592769,"56","1479",785.3870239300,348865,7396355
"1","685",0.7763068261,0.6840476754,"6","1478",749.2570190400,345695,7398295
"1","5949",0.7755391311,0.3554895844,"48","1477",768.3969726600,348335,7396695
"1","6977",0.7752053907,0.0479509547,"57","1476",783.5980224600,348805,7396405
"1","2230",0.7747155045,1.3494719441,"20","1475",757.5230102500,346645,7398195
"1","5730",0.7741006484,2.4734241887,"47","1474",783.8729858400,348625,7395725
"1","6669",0.7732916664,2.2508522462,"55","1473",775.9439697300,348665,7395925
"1","3957",0.7714661142,3.2562517574,"34","1472",770.6069946300,347715,7396925
"1","5732",0.7800443282,0.4794057466,"47","1487",783.9840087900,348625,7395735
"1","4141",0.7796424749,0.3451992172,"36","1486",757.5709838900,347665,7397755
"1","171",0.7794464927,0.4790856169,"1","1485",746.6450195300,345195,7398285
"1","1073",0.7791735928,0.1910298649,"10","1484",749.0830078100,345935,7398195
"1","2685",0.7791076748,0.2153740379,"24","1483",755.8239746100,346985,7397935
"1","4929",0.7785624994,0.8555529174,"43","1482",768.1329956100,348145,7396585
"1","1731",0.7784902196,0.1419877084,"16","1481",752.5020141600,346425,7398145
"1","2477",0.7778149000,1.4473579971,"23","1480",756.3239746100,346955,7398195
"1","910",0.7844895314,3.5152427645,"9","1495",750.8809814500,345705,7398075
"1","2894",0.7841198949,0.5479638124,"26","1494",753.9329834000,347165,7398095
"1","417",0.7820420450,2.3961803385,"4","1493",743.7379760700,345345,7398465
"1","1574",0.7817969913,1.9790018220,"15","1492",756.9730224600,346235,7398225
"1","1316",0.7814416455,1.7585266714,"13","1491",750.6989746100,346015,7398005
"1","5244",0.7807033664,2.0111820154,"45","1490",766.7650146500,348085,7397485
"1","3374",0.7805858021,0.4040930286,"30","1489",759.1300048800,347475,7397595
"1","2037",0.7801894302,0.3279077894,"19","1488",752.7960205100,346505,7397875
"1","2036",0.7907844336,0.0266632653,"19","1503",752.9920043900,346495,7397875
"1","3066",0.7901125742,0.6202057300,"28","1502",757.0410156200,347265,7398075
"1","5390",0.7885238020,1.3609174568,"46","1501",766.5560302700,348145,7397395
"1","3844",0.7882291008,1.2561450214,"33","1500",770.2800293000,347695,7397035
"1","6271",0.7877698850,0.0000000000,"52","1499",783.2509765600,348315,7396235
"1","6670",0.7869415662,2.8055485410,"55","1498",775.9379882800,348655,7395925
"1","5733",0.7867607668,1.3253982166,"47","1497",784.2020263700,348615,7395735
"1","3636",0.7854237481,0.2769208084,"31","1496",757.5590210000,347485,7397975
"1","6651",0.6913922676,1.0773199762,"55","1319",778.0830078100,348725,7395925
"1","1060",0.6912070321,0.4020830992,"10","1318",750.8569946300,345955,7398225
"1","1301",0.6903477744,1.2689058031,"13","1317",752.6140136700,346025,7397975
"1","4123",0.6903143775,0.4099534088,"36","1316",763.0419921900,347715,7397775
"1","5694",0.6897167006,1.8195643701,"47","1315",782.0750122100,348685,7395655
"1","5375",0.6896948055,0.4762764387,"46","1314",769.8159790000,348195,7397395
"1","2667",0.6896552528,0.8094230205,"24","1313",759.8549804700,347005,7397885
"1","2883",0.6886063521,3.4689333453,"26","1312",755.7050170900,347185,7398125
"1","4910",0.6949423050,4.3053856788,"43","1327",769.4080200200,348095,7396575
"1","3836",0.6947115407,0.2049530058,"33","1326",772.0109863300,347675,7397045
"1","2010",0.6942072806,3.3972948902,"19","1325",756.7169799800,346505,7397785
"1","6254",0.6937023061,1.1526552677,"52","1324",783.5139770500,348305,7396185
"1","3341",0.6932697804,0.3127862243,"30","1323",760.1010131800,347455,7397555
"1","404",0.6929826174,1.8816620580,"4","1322",745.9130249000,345365,7398495
"1","1556",0.6928664432,2.1985778609,"15","1321",757.6740112300,346245,7398285
"1","673",0.6926601089,0.6427204558,"6","1320",752.0360107400,345715,7398335
"1","2013",0.7008778580,1.3986539531,"19","1335",756.1849975600,346505,7397795
"1","4558",0.7007544336,0.1869018962,"40","1334",765.5089721700,347875,7397525
"1","3947",0.6994694290,0.0083391777,"34","1333",771.0939941400,347695,7396905
"1","149",0.6980759294,1.7414975000,"1","1332",749.3140258800,345175,7398235
"1","2214",0.6974555390,1.3494615745,"20","1331",760.6240234400,346645,7398245
"1","5701",0.6968364871,0.7033104449,"47","1330",782.7290039100,348685,7395665
"1","3619",0.6959209390,0.7540013982,"31","1329",760.1190185500,347515,7398015
"1","6966",0.6959024611,0.2327526942,"57","1328",785.6079711900,348815,7396435
"1","6654",0.7050421674,0.5226236811,"55","1343",777.6259765600,348715,7395925
"1","5234",0.7048554028,1.0942601455,"45","1342",767.1439819300,348115,7397495
"1","2465",0.7045564145,1.1022989143,"23","1341",756.7940063500,346955,7398235
"1","4125",0.7043939628,0.7797460905,"36","1340",762.7319946300,347705,7397775
"1","6822",0.7043698878,0.3286853040,"56","1339",787.1690063500,348895,7396345
"1","1558",0.7041911857,0.3556741430,"15","1338",757.1450195300,346245,7398275
"1","5700",0.7036009298,0.0170465650,"47","1337",783.3419799800,348685,7395675
"1","2670",0.7035400540,0.0937308371,"24","1336",758.5620117200,347005,7397895
"1","398",0.6743803394,2.6268146547,"4","1287",747.0280151400,345365,7398505
"1","2878",0.6738651376,0.4706482698,"26","1286",756.0120239300,347185,7398135
"1","1059",0.6728950538,0.1472313066,"10","1285",750.9290161100,345965,7398225
"1","2006",0.6722591277,2.4471190787,"19","1284",758.4550170900,346515,7397775
"1","4118",0.6712455410,1.5109357756,"36","1283",763.5570068400,347725,7397785
"1","5686",0.6709462953,1.7685116892,"47","1282",780.6220092800,348685,7395625
"1","5934",0.6707034250,1.0595057522,"48","1281",769.2919921900,348385,7396705
"1","6820",0.6703967513,1.1969830013,"56","1280",788.1770019500,348915,7396345
"1","6251",0.6777571009,0.2903832613,"52","1295",783.4370117200,348305,7396175
"1","2662",0.6774784732,1.3503586071,"24","1294",761.1749877900,347005,7397875
"1","3333",0.6774292586,0.5733575312,"30","1293",760.5020141600,347455,7397545
"1","5691",0.6772427100,1.7685096424,"47","1292",780.8430175800,348685,7395635
"1","1721",0.6772170339,0.6898980346,"16","1291",755.0980224600,346445,7398165
"1","672",0.6771896833,0.1390281836,"6","1290",752.6209716800,345725,7398335
"1","146",0.6770736281,0.5028429525,"1","1289",750.4739990200,345165,7398225
"1","6646",0.6765022231,0.1452877720,"55","1288",778.6989746100,348735,7395925
"1","3051",0.6846629883,0.6245638136,"28","1303",759.5089721700,347295,7398105
"1","5693",0.6835391246,1.7685075962,"47","1302",781.4210205100,348685,7395645
"1","3615",0.6823943630,0.7914792415,"31","1301",759.5819702100,347515,7398025
"1","2213",0.6820035459,1.3494595011,"20","1300",761.9609985400,346645,7398255
"1","4557",0.6801324147,0.5315802307,"40","1299",765.4639892600,347875,7397535
"1","1553",0.6791661810,2.9833839522,"15","1298",757.8569946300,346245,7398295
"1","4117",0.6788014677,4.2460810084,"36","1297",763.2299804700,347715,7397785
"1","3941",0.6783707370,1.0671350464,"34","1296",771.2559814500,347685,7396905
"1","5939",0.6880535151,0.5141022224,"48","1311",769.0859985400,348375,7396705
"1","150",0.6875803681,0.8897196546,"1","1310",750.5300293000,345175,7398225
"1","2462",0.6871913991,1.7761687479,"23","1309",757.1270141600,346955,7398245
"1","6821",0.6862236189,1.4341666615,"56","1308",787.4500122100,348905,7396345
"1","893",0.6860495071,0.9488521503,"9","1307",753.4929809600,345715,7398025
"1","4908",0.6856434648,1.9643874264,"43","1306",769.4359741200,348095,7396565
"1","2005",0.6853864922,0.4713902112,"19","1305",758.3189697300,346515,7397785
"1","5230",0.6851955000,2.0380851794,"45","1304",767.2210083000,348115,7397505
"1","5710",0.7258542189,1.0246949511,"47","1383",783.8419799800,348665,7395685
"1","3839",0.7257992946,0.9882904427,"33","1382",770.9780273400,347675,7397035
"1","2886",0.7254059215,0.9733359604,"26","1381",754.8850097700,347175,7398115
"1","6827",0.7252566113,0.1042069280,"56","1380",787.0850219700,348895,7396355
"1","678",0.7245661518,0.9711739819,"6","1379",751.1019897500,345715,7398315
"1","3359",0.7231963696,1.4973871748,"30","1378",759.7650146500,347465,7397565
"1","2468",0.7231741770,0.4895187266,"23","1377",756.7899780300,346955,7398225
"1","4917",0.7230176340,0.3949060960,"43","1376",769.1240234400,348115,7396575
"1","5381",0.7292943447,1.3609113016,"46","1391",768.5380249000,348175,7397395
"1","4130",0.7291356695,2.4494362250,"36","1390",762.1710205100,347695,7397765
"1","2222",0.7283595252,1.3494657220,"20","1389",759.6480102500,346645,7398225
"1","1066",0.7276675706,0.5649164715,"10","1388",749.6909790000,345955,7398205
"1","2674",0.7270538194,1.9383473560,"24","1387",757.8040161100,346995,7397905
"1","5941",0.7268478772,1.8006594723,"48","1386",768.5869751000,348365,7396695
"1","1566",0.7268406858,3.3300485127,"15","1385",755.6870117200,346245,7398255
"1","6261",0.7266145870,1.4418036763,"52","1384",783.7919921900,348305,7396205
"1","160",0.7350952088,2.5526053907,"1","1399",748.3079834000,345185,7398255
"1","1311",0.7346079599,1.0148466554,"13","1398",751.4669799800,346025,7397995
"1","3626",0.7336346364,0.6000182232,"31","1397",758.8670043900,347505,7397995
"1","409",0.7327397776,0.8531731335,"4","1396",744.6959838900,345355,7398485
"1","5709",0.7323515547,0.7255314380,"47","1395",784.0260009800,348665,7395695
"1","6660",0.7323419661,0.5867659656,"55","1394",776.6040039100,348695,7395925
"1","1726",0.7309260204,0.4699202874,"16","1393",754.0100097700,346435,7398155
"1","2022",0.7298636723,1.3986477263,"19","1392",756.4180297900,346505,7397825
"1","2021",0.7395256104,1.3986456509,"19","1407",756.5230102500,346505,7397835
"1","6971",0.7393762481,0.1609437503,"57","1406",785.3690185500,348805,7396425
